id,predict_0,predict_1,predict_2
894,0.44326937198638916,0.3289174735546112,0.22781313955783844
7461,0.27705201506614685,0.2600020170211792,0.46294596791267395
8949,0.881917417049408,0.11778401583433151,0.00029854089370928705
3477,0.4044807255268097,0.459252268075943,0.1362670361995697
2779,0.9183081388473511,0.08161421120166779,7.767341594444588e-05
13551,0.44695258140563965,0.46092650294303894,0.0921209305524826
8297,0.5803489685058594,0.31613844633102417,0.10351252555847168
5050,0.6752389669418335,0.2528323233127594,0.0719287320971489
10716,0.6709507703781128,0.32852044701576233,0.00052877381676808
16075,0.36202242970466614,0.6274261474609375,0.010551443323493004
1366,0.3022487759590149,0.6120584011077881,0.08569279313087463
774,0.9947492480278015,0.0052018314599990845,4.8902951675700024e-05
7406,0.4729689061641693,0.5151130557060242,0.01191806886345148
2526,0.4974913001060486,0.40680113434791565,0.09570760279893875
9649,0.5472484230995178,0.34035444259643555,0.11239711940288544
16115,0.5719817876815796,0.3573976457118988,0.07062055915594101
14749,0.5591065287590027,0.3001704812049866,0.14072296023368835
14952,0.42038172483444214,0.42953988909721375,0.15007835626602173
4786,0.27705201506614685,0.2600020170211792,0.46294596791267395
16513,0.5833269953727722,0.41657331585884094,9.96964008663781e-05
2002,0.9946164488792419,0.005334623157978058,4.8896421503741294e-05
4701,0.9221479892730713,0.06966166943311691,0.008190342225134373
7742,0.39014503359794617,0.18937033414840698,0.42048463225364685
5905,0.6029610633850098,0.38803839683532715,0.009000533260405064
685,0.669094443321228,0.2811993658542633,0.04970625787973404
11857,0.8598911762237549,0.13997086882591248,0.0001379606401314959
11628,0.46091967821121216,0.20961779356002808,0.32946255803108215
15024,0.9324525594711304,0.06464117020368576,0.0029063194524496794
4168,0.42099884152412415,0.3698308765888214,0.20917026698589325
11914,0.3691495656967163,0.3179726004600525,0.3128778338432312
5293,0.6164054870605469,0.3835088312625885,8.566931501263753e-05
3374,0.5468018651008606,0.45310965180397034,8.84807959664613e-05
13055,0.9953604340553284,0.004590149037539959,4.947893467033282e-05
17759,0.5215761661529541,0.2533278167247772,0.22509604692459106
590,0.6930672526359558,0.2581849694252014,0.048747748136520386
1353,0.9665403962135315,0.03340892121195793,5.063490243628621e-05
11938,0.08148771524429321,0.18574364483356476,0.7327686548233032
1018,0.4071042239665985,0.37462317943573,0.2182726114988327
14945,0.9514144659042358,0.04848365858197212,0.00010183355334447697
1001,0.9092963337898254,0.08370748907327652,0.0069961706176400185
3587,0.5373700261116028,0.4099316895008087,0.052698250859975815
868,0.9436043500900269,0.05626174807548523,0.00013386020145844668
9296,0.46091967821121216,0.20961779356002808,0.32946255803108215
12455,0.8120601177215576,0.18784481287002563,9.505685011390597e-05
17132,0.8731111884117126,0.05390750989317894,0.0729813352227211
10240,0.9586430788040161,0.025656428188085556,0.01570056565105915
3696,0.06572665274143219,0.17310261726379395,0.7611707448959351
10355,0.26567667722702026,0.6704702973365784,0.06385301798582077
2206,0.3932759463787079,0.6060794591903687,0.0006446493207477033
14590,0.9952431321144104,0.004707400221377611,4.947310299030505e-05
13191,0.8951638340950012,0.08749053627252579,0.017345678061246872
5882,0.9373795986175537,0.06255468726158142,6.570214463863522e-05
12653,0.35082587599754333,0.6490557193756104,0.00011844526306958869
1491,0.6390277743339539,0.3094377815723419,0.0515344999730587
1176,0.5318509936332703,0.44737663865089417,0.020772358402609825
11246,0.4924437403678894,0.2289644032716751,0.2785918712615967
14557,0.40351808071136475,0.2038433849811554,0.39263856410980225
4772,0.5062476992607117,0.43291833996772766,0.06083398684859276
17192,0.9067164659500122,0.09316875785589218,0.00011474338680272922
10637,0.35762470960617065,0.6389667391777039,0.00340851629152894
3281,0.6310473680496216,0.3112639784812927,0.05768861249089241
3191,0.6259655952453613,0.2885265648365021,0.0855078399181366
672,0.9946164488792419,0.005334623157978058,4.8896421503741294e-05
6301,0.8621971011161804,0.13296422362327576,0.00483869481831789
10309,0.9434616565704346,0.05648241192102432,5.598296411335468e-05
1734,0.6095791459083557,0.3903244137763977,9.645387763157487e-05
2990,0.21884770691394806,0.7622459530830383,0.01890638656914234
5746,0.6315356492996216,0.3616220951080322,0.006842237431555986
15289,0.6250938177108765,0.37118300795555115,0.003723223228007555
2971,0.9886521697044373,0.011296701617538929,5.114864688948728e-05
9771,0.6974732279777527,0.22090525925159454,0.08162153512239456
11253,0.23259998857975006,0.6829562187194824,0.08444380760192871
14576,0.3565753400325775,0.5744034647941589,0.06902116537094116
4688,0.32818666100502014,0.3072207570075989,0.36459261178970337
14469,0.804084300994873,0.18662595748901367,0.009289766661822796
9298,0.8878620862960815,0.08237694948911667,0.029761003330349922
16099,0.3993515372276306,0.5298336148262024,0.0708148330450058
17316,0.23791834712028503,0.6517837643623352,0.11029794067144394
15212,0.9953604340553284,0.004590149037539959,4.947893467033282e-05
10691,0.3226608633995056,0.30627280473709106,0.3710663616657257
3805,0.9923157691955566,0.007643887307494879,4.0273022023029625e-05
6418,0.43804290890693665,0.5388965010643005,0.023060649633407593
1158,0.7290166616439819,0.2708130180835724,0.00017029909940902144
7768,0.9142841100692749,0.07430208474397659,0.01141383033245802
4834,0.38489505648612976,0.15085527300834656,0.46424973011016846
10914,0.7372579574584961,0.2626461684703827,9.583429346093908e-05
14606,0.9239954352378845,0.06352946907281876,0.012475109659135342
3220,0.35829031467437744,0.5767040252685547,0.06500565260648727
10433,0.7558472156524658,0.16804139316082,0.07611138373613358
11251,0.4335448443889618,0.43236789107322693,0.13408726453781128
8084,0.8184139728546143,0.18150050938129425,8.557188994018361e-05
522,0.9823355078697205,0.012873787432909012,0.004790717735886574
17299,0.6495446562767029,0.34988054633140564,0.0005748381954617798
15587,0.6069355607032776,0.2956988513469696,0.097365602850914
1563,0.6243036389350891,0.1735612452030182,0.2021351456642151
8252,0.8419404625892639,0.13806602358818054,0.019993547350168228
17802,0.5140935182571411,0.16556261479854584,0.32034385204315186
2738,0.8637815117835999,0.10652259737253189,0.029695887118577957
9896,0.7838048338890076,0.20536282658576965,0.010832341387867928
14609,0.9864479303359985,0.013493054546415806,5.904150384594686e-05
10463,0.9955484867095947,0.004425098188221455,2.6454077669768594e-05
1280,0.35849127173423767,0.43253830075263977,0.20897047221660614
977,0.5358768105506897,0.2903209328651428,0.17380225658416748
979,0.3092176616191864,0.36214950680732727,0.32863280177116394
10908,0.9865880608558655,0.01335571613162756,5.6276523537235335e-05
12569,0.40351808071136475,0.2038433849811554,0.39263856410980225
6078,0.6399530172348022,0.21396784484386444,0.1460791528224945
18339,0.9937919974327087,0.006128112319856882,7.993914186954498e-05
13799,0.3410554826259613,0.3865429759025574,0.2724015414714813
7193,0.4098483622074127,0.20603220164775848,0.38411945104599
8243,0.6058396697044373,0.3065863847732544,0.08757397532463074
13622,0.9933070540428162,0.006631544791162014,6.139554898254573e-05
5885,0.9029121994972229,0.09697911888360977,0.00010871161066461354
5768,0.3021942377090454,0.28960341215133667,0.4082023501396179
632,0.5445364713668823,0.37672069668769836,0.0787428766489029
3314,0.9855244755744934,0.014364096336066723,0.00011138172703795135
3664,0.5011184215545654,0.39361345767974854,0.10526811331510544
18518,0.8669208884239197,0.12247142195701599,0.010607760399580002
7687,0.9864479303359985,0.013493054546415806,5.904150384594686e-05
17889,0.2456127256155014,0.686855673789978,0.06753160059452057
12943,0.5623209476470947,0.3436010777950287,0.09407802671194077
3581,0.8774468898773193,0.11731655150651932,0.005236587021499872
13802,0.7459964156150818,0.25365757942199707,0.00034602012601681054
17702,0.4416441023349762,0.5269392132759094,0.03141668811440468
12342,0.9957785606384277,0.004194469656795263,2.6971934858011082e-05
11185,0.9810003042221069,0.018758932128548622,0.00024079186550807208
15675,0.8574642539024353,0.13800640404224396,0.004529386758804321
6716,0.5404288172721863,0.4404132664203644,0.019157927483320236
17790,0.6242592930793762,0.3756518065929413,8.892657206160948e-05
17791,0.426933616399765,0.459225058555603,0.11384131759405136
6145,0.7970054745674133,0.2029094398021698,8.507729216944426e-05
18237,0.5756933689117432,0.3864728510379791,0.03783377632498741
10523,0.6187800168991089,0.2719506621360779,0.10926931351423264
4356,0.6837590932846069,0.23227573931217194,0.08396519720554352
7482,0.8428888916969299,0.1570318043231964,7.930843275971711e-05
5856,0.6362335085868835,0.2825539708137512,0.08121246844530106
5011,0.45970702171325684,0.32369714975357056,0.2165958136320114
15872,0.8980887532234192,0.1017574667930603,0.00015371630433946848
6609,0.526695728302002,0.3810714781284332,0.09223277866840363
995,0.40389466285705566,0.2792397737503052,0.31686556339263916
4680,0.9660539627075195,0.03363468870520592,0.0003112921549472958
18327,0.6040647029876709,0.332323282957077,0.06361199170351028
8484,0.6091091632843018,0.39037150144577026,0.0005193865508772433
16968,0.6390449404716492,0.2613399922847748,0.09961510449647903
8305,0.9411352872848511,0.058774106204509735,9.065710037248209e-05
7012,0.8908178210258484,0.10908997058868408,9.223625966114923e-05
13465,0.3890247046947479,0.3021627366542816,0.30881258845329285
8375,0.9854267835617065,0.014467012137174606,0.00010622495028655976
15629,0.5133470296859741,0.4005490243434906,0.0861039087176323
12296,0.9854801297187805,0.014477125369012356,4.277418338460848e-05
458,0.7177842259407043,0.20504508912563324,0.07717063277959824
18124,0.43836623430252075,0.2709352374076843,0.2906985878944397
4430,0.2317872792482376,0.432781845331192,0.3354308307170868
14443,0.3990570306777954,0.5513567328453064,0.04958620294928551
15275,0.9366651177406311,0.05049748718738556,0.012837354093790054
4470,0.37658584117889404,0.21505612134933472,0.408358097076416
13831,0.9196231365203857,0.08026918768882751,0.00010767982166726142
7696,0.8744407296180725,0.10492880642414093,0.0206304844468832
15172,0.7027758955955505,0.21838587522506714,0.07883823662996292
16647,0.8416568636894226,0.14989005029201508,0.008453120477497578
14209,0.7236192226409912,0.20822402834892273,0.06815673410892487
18121,0.9789062738418579,0.02095744013786316,0.00013629913155455142
12144,0.5532024502754211,0.44671133160591125,8.624058682471514e-05
800,0.9908475875854492,0.009072407148778439,7.999448280315846e-05
13200,0.08116132766008377,0.9182723760604858,0.0005663405754603446
5724,0.27705201506614685,0.2600020170211792,0.46294596791267395
15722,0.6096013188362122,0.3503400981426239,0.04005858302116394
6660,0.9204277396202087,0.0794643983244896,0.00010789455700432882
8394,0.918735682964325,0.08116164803504944,0.00010272397776134312
5554,0.5682205557823181,0.37589260935783386,0.05588683858513832
10381,0.8469255566596985,0.13605664670467377,0.017017772421240807
15783,0.9758637547492981,0.024019744247198105,0.00011650401575025171
10907,0.7945275902748108,0.20330573618412018,0.002166698919609189
11455,0.9919363260269165,0.008027644827961922,3.604439189075492e-05
5992,0.3611821234226227,0.3347553014755249,0.3040626049041748
16564,0.49112778902053833,0.20642812550067902,0.30244407057762146
7933,0.47798314690589905,0.3725827634334564,0.14943403005599976
16008,0.9607766270637512,0.03917283937335014,5.0580958486534655e-05
7265,0.38017013669013977,0.5783602595329285,0.04146958515048027
11095,0.6019964218139648,0.39791160821914673,9.198793850373477e-05
2181,0.3611821234226227,0.3347553014755249,0.3040626049041748
8845,0.6023765206336975,0.38252973556518555,0.015093733556568623
13617,0.35522371530532837,0.6446638107299805,0.0001124922710005194
17228,0.8985907435417175,0.0861886665225029,0.015220563858747482
16321,0.9925031661987305,0.007454227190464735,4.2607716750353575e-05
14851,0.9118291139602661,0.03975595906376839,0.04841494932770729
9613,0.9121958017349243,0.08771587163209915,8.838437497615814e-05
3121,0.8695098757743835,0.1264587640762329,0.004031355958431959
4840,0.9935334920883179,0.006416389252990484,5.0120339437853545e-05
18216,0.37507715821266174,0.6129679679870605,0.01195486169308424
17113,0.556355357170105,0.43310022354125977,0.010544421151280403
4775,0.3021942377090454,0.28960341215133667,0.4082023501396179
14105,0.780177116394043,0.1952870637178421,0.024535762146115303
4993,0.5670604705810547,0.3559107184410095,0.07702876627445221
8901,0.6837590932846069,0.23227573931217194,0.08396519720554352
15443,0.6729729175567627,0.32068556547164917,0.00634148670360446
435,0.9877338409423828,0.012208562344312668,5.759092164225876e-05
4595,0.4574149549007416,0.32276463508605957,0.21982035040855408
14503,0.6327738761901855,0.3671325147151947,9.363749268231913e-05
2191,0.4141484797000885,0.5033043622970581,0.082547128200531
2163,0.8498315215110779,0.13616929948329926,0.013999170623719692
9987,0.9941667318344116,0.005762696731835604,7.058530172798783e-05
16234,0.3285871148109436,0.41095978021621704,0.26045313477516174
3834,0.37648025155067444,0.2647184133529663,0.35880139470100403
13133,0.7200217843055725,0.27988433837890625,9.386160672875121e-05
13909,0.4503665268421173,0.28012460470199585,0.26950886845588684
9952,0.5937591791152954,0.40380731225013733,0.0024335498455911875
3666,0.46040844917297363,0.5394956469535828,9.589230467099696e-05
6072,0.8270352482795715,0.14830335974693298,0.024661406874656677
2936,0.49112778902053833,0.20642812550067902,0.30244407057762146
6497,0.8935679793357849,0.05497874692082405,0.051453255116939545
5645,0.8466818332672119,0.15317945182323456,0.00013871780538465828
15476,0.7172293663024902,0.2386561930179596,0.04411439597606659
8472,0.9930142760276794,0.0069330837577581406,5.267896631266922e-05
15687,0.7632812261581421,0.23663610219955444,8.264449570560828e-05
10682,0.9200764298439026,0.07985085994005203,7.27424630895257e-05
10772,0.8536518812179565,0.1462550163269043,9.315247007180005e-05
8156,0.37762388586997986,0.15383724868297577,0.4685388505458832
10436,0.6837590932846069,0.23227573931217194,0.08396519720554352
16827,0.9789062738418579,0.02095744013786316,0.00013629913155455142
12299,0.3135997951030731,0.3577648997306824,0.3286353051662445
9258,0.3491708040237427,0.3397711217403412,0.31105804443359375
4759,0.6789030432701111,0.3209628760814667,0.0001341004972346127
8989,0.4309285283088684,0.5686838030815125,0.00038763246266171336
14823,0.9926716089248657,0.007228470873087645,9.998733003158122e-05
17270,0.5288780927658081,0.37593287229537964,0.09518903493881226
2005,0.9081223607063293,0.03933977708220482,0.05253784358501434
15757,0.7795273065567017,0.22015225887298584,0.0003204095410183072
14476,0.7027931213378906,0.2971096336841583,9.730514284456149e-05
17243,0.41265395283699036,0.3241741359233856,0.2631719410419464
3908,0.8875561356544495,0.11034808307886124,0.002095840172842145
781,0.3021942377090454,0.28960341215133667,0.4082023501396179
5398,0.6974732279777527,0.22090525925159454,0.08162153512239456
2687,0.3320915699005127,0.37088292837142944,0.29702553153038025
5017,0.6625831127166748,0.22969911992549896,0.10771775990724564
140,0.8349050879478455,0.1472129225730896,0.017882024869322777
14897,0.942177951335907,0.05127747729420662,0.006544540170580149
1487,0.44357696175575256,0.5340578556060791,0.0223651472479105
18371,0.9926716089248657,0.007228470873087645,9.998733003158122e-05
10170,0.29083681106567383,0.34787994623184204,0.3612832725048065
3464,0.545555830001831,0.35022538900375366,0.10421879589557648
1535,0.6617844104766846,0.3252921402454376,0.012923406437039375
1442,0.8740143775939941,0.11813076585531235,0.007854921743273735
7249,0.5314011573791504,0.3622622489929199,0.10633659362792969
17510,0.2774330973625183,0.6674099564552307,0.05515693500638008
418,0.9937919974327087,0.006128112319856882,7.993914186954498e-05
16274,0.09916655719280243,0.25755584239959717,0.6432775855064392
12497,0.5093713998794556,0.37430673837661743,0.11632188409566879
17309,0.9482048153877258,0.02760622277855873,0.024188896641135216
3891,0.44395580887794495,0.2969345450401306,0.25910964608192444
8437,0.9411352872848511,0.058774106204509735,9.065710037248209e-05
9950,0.8095641136169434,0.18601958453655243,0.004416292533278465
5316,0.7540583610534668,0.2347012162208557,0.011240392923355103
12979,0.9758637547492981,0.024019744247198105,0.00011650401575025171
14648,0.809845507144928,0.16309072077274323,0.027063801884651184
8194,0.8424263596534729,0.13798435032367706,0.019589239731431007
10386,0.38827791810035706,0.4001355469226837,0.21158653497695923
12749,0.46686387062072754,0.29014840722084045,0.242987722158432
16508,0.985865592956543,0.01400385145097971,0.00013054232113063335
16386,0.9603467583656311,0.0395679771900177,8.52880984894e-05
12933,0.8291128277778625,0.1436338573694229,0.027253292500972748
2830,0.8634917140007019,0.13082951307296753,0.005678773391991854
11528,0.8703749775886536,0.12953315675258636,9.179989865515381e-05
15904,0.7479504942893982,0.2519642412662506,8.526389865437523e-05
16390,0.6780955791473389,0.2745852470397949,0.047319166362285614
14036,0.9919495582580566,0.007985732518136501,6.475293776020408e-05
17215,0.9953604340553284,0.004590149037539959,4.947893467033282e-05
14404,0.8919126391410828,0.10792145878076553,0.0001658477121964097
12101,0.2817739248275757,0.29279398918151855,0.4254320561885834
10812,0.20523111522197723,0.6918726563453674,0.10289625078439713
4374,0.9919495582580566,0.007985732518136501,6.475293776020408e-05
9719,0.30089840292930603,0.6616154313087463,0.03748621046543121
8520,0.46686387062072754,0.29014840722084045,0.242987722158432
15621,0.7027758955955505,0.21838587522506714,0.07883823662996292
7173,0.3226608633995056,0.30627280473709106,0.3710663616657257
7544,0.4635932743549347,0.33404815196990967,0.20235860347747803
7253,0.5749725103378296,0.32288068532943726,0.10214682668447495
16731,0.5874375104904175,0.3280577063560486,0.08450482040643692
17278,0.24686935544013977,0.7515183091163635,0.00161236512940377
16327,0.9473662376403809,0.05258301645517349,5.076048182672821e-05
15845,0.9850362539291382,0.014189107343554497,0.0007746992632746696
6750,0.27705201506614685,0.2600020170211792,0.46294596791267395
7674,0.9639903903007507,0.029623210430145264,0.0063863941468298435
17416,0.5352797508239746,0.40670618414878845,0.05801406130194664
9050,0.34122294187545776,0.3387903571128845,0.3199866712093353
8931,0.3077138364315033,0.372576504945755,0.3197096586227417
13146,0.30522605776786804,0.2779706120491028,0.4168033003807068
11584,0.872929573059082,0.1269022524356842,0.00016811223758850247
8322,0.984005331993103,0.015929268673062325,6.541923357872292e-05
16067,0.7547907829284668,0.20849521458148956,0.03671404719352722
11438,0.5224117040634155,0.37997183203697205,0.09761642664670944
677,0.484281063079834,0.5119298696517944,0.003789077512919903
7475,0.37882086634635925,0.5964522957801819,0.02472686767578125
13400,0.5700376033782959,0.3837510049343109,0.046211373060941696
10255,0.9920870661735535,0.007849236018955708,6.364615546772256e-05
17987,0.9645252227783203,0.03541683778166771,5.795476317871362e-05
13651,0.33103469014167786,0.36657169461250305,0.3023935854434967
8226,0.9911236763000488,0.008692086674273014,0.00018426027963869274
7643,0.7943022847175598,0.1819198578596115,0.023777883499860764
10318,0.06572665274143219,0.17310261726379395,0.7611707448959351
12382,0.7115717530250549,0.24212221801280975,0.04630604013800621
2912,0.24638374149799347,0.29626595973968506,0.4573502838611603
2254,0.3729305863380432,0.30356383323669434,0.3235056400299072
13110,0.9639903903007507,0.029623210430145264,0.0063863941468298435
8355,0.3724861443042755,0.289991170167923,0.3375227153301239
10753,0.42731812596321106,0.5725939869880676,8.79315848578699e-05
17974,0.364141047000885,0.2561647891998291,0.3796941936016083
7588,0.7928720116615295,0.15828430652618408,0.04884367808699608
3209,0.38846585154533386,0.28903666138648987,0.32249748706817627
16325,0.5191275477409363,0.48077693581581116,9.553170821163803e-05
12009,0.7155346870422363,0.23139910399913788,0.0530661903321743
7141,0.4439699947834015,0.4692763090133667,0.08675364404916763
7584,0.28512293100357056,0.4836568236351013,0.23122021555900574
171,0.5590218305587769,0.440879762172699,9.843686711974442e-05
14412,0.8418634533882141,0.10593795776367188,0.05219855159521103
16111,0.727242648601532,0.27263352274894714,0.00012385970330797136
17959,0.9645252227783203,0.03541683778166771,5.795476317871362e-05
401,0.7399721145629883,0.1299513876438141,0.13007652759552002
16571,0.31984615325927734,0.5078107714653015,0.17234309017658234
3294,0.3470879793167114,0.5196398496627808,0.13327215611934662
16220,0.40854719281196594,0.17553482949733734,0.4159180223941803
2404,0.9603467583656311,0.0395679771900177,8.52880984894e-05
11002,0.5879594683647156,0.41198110580444336,5.945174416410737e-05
372,0.4765760600566864,0.234298974275589,0.2891249358654022
15477,0.3226608633995056,0.30627280473709106,0.3710663616657257
41,0.761017382144928,0.23889201879501343,9.055740520125255e-05
8671,0.9855630397796631,0.014371386729180813,6.551685510203242e-05
8129,0.5523696541786194,0.24453303217887878,0.20309732854366302
14683,0.9859100580215454,0.013947092927992344,0.00014285572979133576
9873,0.9841123223304749,0.01582462713122368,6.308151932898909e-05
13577,0.9922010898590088,0.007729204371571541,6.967789522605017e-05
16132,0.9814853668212891,0.01844848319888115,6.616917380597442e-05
10100,0.9216750264167786,0.06790745258331299,0.010417534969747066
5629,0.41368722915649414,0.5308437347412109,0.05546903982758522
16618,0.31484100222587585,0.6763870716094971,0.008771950379014015
16876,0.4071042239665985,0.37462317943573,0.2182726114988327
16036,0.9886521697044373,0.011296701617538929,5.114864688948728e-05
9322,0.6364169120788574,0.20443105697631836,0.15915201604366302
8549,0.9411352872848511,0.058774106204509735,9.065710037248209e-05
18132,0.985865592956543,0.01400385145097971,0.00013054232113063335
13487,0.2248680293560028,0.7595906257629395,0.015541340224444866
6904,0.4981728494167328,0.32887765765190125,0.17294950783252716
2799,0.6621095538139343,0.2431810200214386,0.09470943361520767
9694,0.20662598311901093,0.2501648962497711,0.5432091355323792
4417,0.8634183406829834,0.1322312206029892,0.004350450821220875
1494,0.3611821234226227,0.3347553014755249,0.3040626049041748
13929,0.19154447317123413,0.7885261178016663,0.019929448142647743
6530,0.6318005919456482,0.36493852734565735,0.003260875353589654
2483,0.8421341180801392,0.13860762119293213,0.0192582830786705
3301,0.785865068435669,0.21405166387557983,8.326416718773544e-05
11323,0.9574666023254395,0.04248008877038956,5.327670442056842e-05
1237,0.767704963684082,0.1795412302017212,0.05275380238890648
1747,0.669094443321228,0.2811993658542633,0.04970625787973404
2655,0.8406442999839783,0.14522868394851685,0.014127003028988838
16310,0.5153496265411377,0.4362751543521881,0.0483752116560936
4173,0.5824074745178223,0.41749876737594604,9.37400764087215e-05
17613,0.6562952995300293,0.34119588136672974,0.00250882375985384
18062,0.9915731549263,0.008300966583192348,0.00012586092634592205
4109,0.4901222586631775,0.5097251534461975,0.00015259710198733956
15881,0.9923384189605713,0.007588565349578857,7.298150740098208e-05
17020,0.8077316880226135,0.19216357171535492,0.00010468206164659932
7642,0.8903018236160278,0.09265852719545364,0.017039621248841286
9464,0.7338868975639343,0.1897435486316681,0.07636956125497818
22,0.9859623312950134,0.013904216699302197,0.00013345641491468996
16394,0.6423624157905579,0.35506170988082886,0.0025758957490324974
12854,0.6955097913742065,0.2544119954109192,0.05007825046777725
5073,0.46916940808296204,0.43096286058425903,0.0998678058385849
2069,0.8878397345542908,0.09575363248586655,0.01640661247074604
8545,0.8908178210258484,0.10908997058868408,9.223625966114923e-05
10775,0.6302425265312195,0.3164812922477722,0.05327620729804039
9744,0.8666502833366394,0.1332729309797287,7.674757216591388e-05
17138,0.9395973086357117,0.042828816920518875,0.017573902383446693
16619,0.9922277331352234,0.007714211940765381,5.8060108131030574e-05
195,0.6275166273117065,0.3691660761833191,0.003317342372611165
10258,0.4270646274089813,0.5233224630355835,0.049612920731306076
4347,0.8097240924835205,0.18713584542274475,0.0031400437001138926
17587,0.570114016532898,0.42893850803375244,0.0009474527323618531
3019,0.14752885699272156,0.2895601689815521,0.5629109144210815
18552,0.9923384189605713,0.007588565349578857,7.298150740098208e-05
13223,0.7569425106048584,0.23742856085300446,0.005628939718008041
7856,0.7586950063705444,0.2412150353193283,8.99458973435685e-05
9830,0.6164054870605469,0.3835088312625885,8.566931501263753e-05
10965,0.6150797009468079,0.38481640815734863,0.00010386851499788463
4677,0.0381002351641655,0.14966550469398499,0.8122342824935913
12176,0.2256457358598709,0.24429596960544586,0.5300582647323608
15210,0.5122475028038025,0.4747478663921356,0.013004611246287823
3764,0.5877611637115479,0.4121532738208771,8.556874672649428e-05
16846,0.5503925681114197,0.3590835928916931,0.090523861348629
771,0.12553289532661438,0.49887630343437195,0.37559080123901367
13019,0.28969699144363403,0.3063811659812927,0.40392187237739563
252,0.43944066762924194,0.5093340873718262,0.051225222647190094
